id,URL,headline,author,date
e107bfc7-db69-486e-a1c9-171fc03dad1f,https://www.theverge.com/2023/4/10/23677157/ev-rules-epa-emission-standards-biden-ice-gas-car-end,The end is nigh for gas-powered cars,Andrew J. Hawkins,2023-04-10T17:58:11.743Z
14f53235-fea5-4584-9522-58afb97333aa,https://www.theverge.com/23674658/best-android-phone,The best Android phone to buy in 2023,Allison Johnson,2023-04-10T15:00:00.000Z
a20de95c-325e-4abe-afe6-a0e997ce4b92,https://www.theverge.com/2023/4/10/23677232/new-york-times-digits-math-puzzle-game-nyt,You can try The New York Times’ new math-based puzzle game right now,Jay Peters,2023-04-10T16:40:09.962Z
d289101a-559e-4317-ab62-c676c74a8a5e,https://www.theverge.com/23673125/mastodon-separate-tags-hashtag-navigation-accessibility,Hashtags are everything on Mastodon — why not give them a home?,Adi Robertson,2023-04-10T16:16:54.103Z
35f4a243-501d-4872-98bd-956a48bbf324,https://www.theverge.com/23659598/steambox-electric-lunchbox-battery,The Steambox is an electric lunchbox looking for a problem to solve,Mitchell Clark,2023-04-10T13:00:00.000Z
95726042-cb04-44e1-8b5e-7a83672c24fd,https://www.theverge.com/2023/4/10/23677525/spacex-starship-super-heavy-starbase-launch-ready,Elon Musk says SpaceX’s Starship spacecraft is ready to launch soon,Umar Shakir,2023-04-10T23:39:17.996Z
7213e3f9-ebb4-47bc-96eb-5897ebb38ac7,https://www.theverge.com/good-deals/22865895/noise-canceling-headphone-deals-apple-bose-microsoft-deal-sale,Here are the best noise-canceling headphone deals we could find,Sheena Vasani,2023-04-10T22:45:19.757Z
cde278bc-28ef-4d98-96d5-517e4fba1ab1,https://www.theverge.com/2023/4/10/23677550/star-wars-bad-batch-third-final-season-2024-disney,Star Wars: The Bad Batch will return for a third and final season in 2024,Emma Roth,2023-04-10T21:10:55.514Z
7909c469-a16e-423b-bb9b-8f42da13377d,https://www.theverge.com/2023/4/10/23677293/overwatch-league-pro-am-tournament-2023,Florida Mayhem won the first Overwatch League pro-am tournament but the amateurs were the bigger winners,Ash Parrish,2023-04-10T19:52:25.492Z
24c7168e-4b30-4b81-b4db-2ef0f72150f5,https://www.theverge.com/23662032/smartphone-dumb-phone-tik-tok-instagram-mental-health,In celebration of the dumb phone a rare sanity-saving gadget,Sheena Vasani,2023-04-08T13:00:00.000Z
7ef1cc71-e53b-4dd8-837e-6961d06bd6ae,https://www.theverge.com/2023/4/10/23677113/bitcoin-mine-investigation-energy-emissions-electricity-bills-new-york-times,Bitcoin’s insatiable appetite for energy is driving up pollution and costs for Americans report finds,Justine Calma,2023-04-10T18:45:24.492Z
c608c5db-a85d-4d90-9856-0223d98d59f8,https://www.theverge.com/2023/4/10/23677445/stranger-things-animated-series-netflix,Netflix is making a Stranger Things animated series,Jay Peters,2023-04-10T17:51:03.808Z
ebcaa33c-db61-494e-bf9b-4924f6d8bfc5,https://www.theverge.com/2023/4/10/23677141/youtube-premium-subscribers-higher-quality-video-1080p,YouTube is giving Premium subscribers higher-quality video than everyone else,Emma Roth,2023-04-10T16:56:44.179Z
818750ab-e655-481b-a146-74286c7a3b39,https://www.theverge.com/2023/4/10/23676930/teslas-megafactory-megapack-shanghai-china-announcement,Tesla’s next Megapack battery storage factory will be in Shanghai,Umar Shakir,2023-04-10T16:29:04.576Z
c01a8550-28d2-41ef-8c02-5f2a98d8aa1a,https://www.theverge.com/2023/4/10/23676933/nintendo-switch-mario-games-bose-soundlink-flex-hori-split-pad-apple-deal-sale,Mario games on Nintendo Switch are $20 off to keep the movie hype going,Antonio G. Di Benedetto,2023-04-10T16:17:23.334Z
45ca5c9b-75dc-42c5-a5af-b74bdf3956ee,https://www.theverge.com/2023/4/10/23676959/google-third-party-assistant-smart-displays-updates-bard,Google cuts off third-party smart displays as Assistant support dwindles,Emma Roth,2023-04-10T15:39:35.387Z
7929d859-acff-4a14-9443-cfbfe2dd6513,https://www.theverge.com/2023/4/10/23677003/dominos-apple-carplay-in-car-pizza-easy-order,Domino’s now lets you order pizza via Apple CarPlay,Umar Shakir,2023-04-10T14:58:36.991Z
50bab928-e394-44d1-8ab9-fd09768b5a55,https://www.theverge.com/2023/4/10/23619174/texas-kacsmaryk-washington-abortion-pill-fda-approval-lawsuit-injunction,A Texas court ruling just threatened abortion pill access nationwide,Adi Robertson,2023-04-10T14:32:32.317Z
41a38f9e-8638-4222-b1f3-38390d036a76,https://www.theverge.com/2023/4/10/23676986/google-pixel-7a-leak-blue-color-features,Google Pixel 7A leak reveals new blue color,Chris Welch,2023-04-10T13:56:27.086Z
821894d8-1b0d-49d3-8b9d-82bbf56869d0,https://www.theverge.com/23674656/poe-ai-chatbot-messaging-app,A better ChatGPT app: Poe wants to build the universal AI messaging client,David Pierce,2023-04-10T13:30:00.000Z
e6737c1e-d46c-4eea-b6b2-2efe17a4583b,https://www.theverge.com/star-wars/2023/4/10/23676944/star-wars-visions-volume-2-trailer,Star Wars: Visions Volume 2’s first trailer is spectacular in every sense of the word,Charles Pulliam-Moore,2023-04-10T13:08:55.102Z
