id,URL,headline,author,date
441e5a75-ff08-4a17-8c64-1bc5df50425f,https://www.theverge.com/23669598/super-mario-bros-movie-review,The Super Mario Bros. Movie is the new gold standard for video game films,Charles Pulliam-Moore,2023-04-04T19:00:12.892Z
4344d696-307b-4826-93b2-f59f61fd3d89,https://www.theverge.com/2023/4/4/23670193/spotify-live-shut-down-obamas-audible-amazon-jay-shetty-iheart,Spotify shows how the live audio boom has gone bust,Ariel Shapiro,2023-04-04T20:45:00.000Z
ce6a520c-e260-4bf7-bba2-0781f2db9628,https://www.theverge.com/tech/23653544/pop-up-website-ad-ui-design,The revenge of the pop-up,s.e. smith,2023-04-04T13:00:00.000Z
b19cd2b1-c1a7-4993-9466-20d18dcb860e,https://www.theverge.com/games/23653870/crusader-kings-3-design-ui,The hellish design of the Crusader Kings video games,Gita Jackson,2023-04-04T13:30:00.000Z
7639e289-07ed-40a2-aa85-6f708896616b,https://www.theverge.com/2023/4/4/23669875/asus-rog-ally-handheld-gaming-pc-announcement,Asus announced its handheld gaming PC in the worst way possible,Jay Peters,2023-04-04T19:30:09.479Z
1960d5e1-f741-4b1e-b630-d2b5c83aad86,https://www.theverge.com/2023/4/4/23669641/pokemon-stadium-n64-nintendo-switch-online-release-date,Pokémon Stadium is coming to Nintendo Switch Online next week — but with a catch,Jay Peters,2023-04-04T16:02:52.368Z
dd3fe41b-b370-42c3-990e-0b11fc06c574,https://www.theverge.com/2023/4/4/23669405/apple-weather-app-down-iphone-issues-problems,Apple’s Weather app on iPhone was down this morning,Tom Warren,2023-04-04T19:53:47.991Z
fd21b996-8c5c-43f2-aa6b-bdf14afc4fd6,https://www.theverge.com/2023/4/4/23670042/last-of-us-part-1-pc-port-hotfixes-nvidia-steam-deck,More patches are rolling out for The Last Of Us’ infected PC port,Mitchell Clark,2023-04-04T19:37:15.146Z
fcce30be-1c01-48e9-b609-41b168ee4013,https://www.theverge.com/21539047/best-amazon-kindle-deals,Here are the best Kindle deals right now,Brandon Widder,2023-04-04T19:03:02.969Z
c12dcaca-0f26-462b-aef6-fc7e80bd9e0a,https://www.theverge.com/2023/4/4/23669939/call-of-duty-warzone-xim-ban-suspension-warning,Call of Duty is the latest to detect and ban XIM cheaters,Tom Warren,2023-04-04T18:14:50.576Z
9e127e6c-8f41-4083-82fa-51a66887b12f,https://www.theverge.com/2023/4/4/23669463/silicon-valley-bank-collapse-brex-ceo-henrique-dubugras-banking-crisis-fintech,Watching Silicon Valley Bank melt down from the front row with Brex CEO Henrique Dubugras,Nilay Patel,2023-04-04T14:02:57.751Z
eb7b08ed-47d2-44aa-baf1-85c9d28ef34d,https://www.theverge.com/2023/4/4/23669704/alcohol-counseling-patient-data-leak-monument-tempest,These alcohol counseling companies leaked patient data to advertisers for years,Emma Roth,2023-04-04T18:08:48.935Z
73d213df-fd07-4fd9-a116-749a7599619e,https://www.theverge.com/2023/4/4/23669682/overwatch-2-new-hero-lifeweaver,Overwatch 2’s new hero Lifeweaver puts down roots in season 4,Ash Parrish,2023-04-04T18:01:42.854Z
8a01675c-8c41-47e9-a63c-eaa0ce186ead,https://www.theverge.com/23669394/paint-review-bob-ross-owen-wilson,Bob Ross spoof Paint is an SNL sketch stretched out far too long,Andrew Webster,2023-04-04T18:00:00.000Z
29bc7b86-2605-40ec-9cdd-6b84b6d90082,https://www.theverge.com/22371561/best-4k-tv-deals-sale-lg-samsung-sony-tcl,The best deals on 4K TVs,Antonio G. Di Benedetto,2023-04-04T17:12:01.762Z
9faebce0-be26-4424-9caa-1a95baec26d7,https://www.theverge.com/2023/4/4/23668459/titmouse-5-second-night-interviews,This is how Titmouse’s animators brought their 5 Second Night short films to life,Charles Pulliam-Moore,2023-04-04T14:00:34.001Z
6959ae4d-8256-4fec-b925-eb9b0d0e2875,https://www.theverge.com/2023/4/4/23668345/apple-watch-se-amazon-echo-dot-fifth-gen-beats-fit-pro-earbuds-deal-sale,The Apple Watch SE and Beats Fit Pro have dropped to their best prices to date,Brandon Widder,2023-04-04T16:39:52.120Z
a4b77174-e19c-46c7-ba7b-c7d7eff4406a,https://www.theverge.com/games/23653542/poker-now-website-design-ui-gambling,An unexpectedly wholesome poker game,Scott Meslow,2023-04-04T12:30:00.000Z
9b408d16-e212-4c60-a42f-7159ff7b758b,https://www.theverge.com/2023/4/4/23669743/barbie-movie-trailer-teaser-2,Say hi to Barbie in the new Barbie movie trailer,Andrew Webster,2023-04-04T16:25:11.113Z
488658aa-4a83-4982-aba8-602c63154aee,https://www.theverge.com/2023/4/4/23669542/gm-brightdrop-ryder-customer-electric-vans,GM-owned BrightDrop to add 4000 electric vans to Ryder’s fleets,Emma Roth,2023-04-04T15:56:16.170Z
2f50e3c8-ce9d-4d4e-a44e-d8b6594bd54a,https://www.theverge.com/2023/4/4/23669668/microsoft-surface-thunderbolt-4-dock-specs-pricing-features,Microsoft announces $299.99 Surface Thunderbolt 4 Dock that connects via USB-C,Tom Warren,2023-04-04T15:52:03.308Z
fb240aee-ecb6-4cc5-a5d4-8a80f39b4ab7,https://www.theverge.com/23668181/super-mario-bros-movie-live-action-revisited,The live-action Super Mario Bros. movie is even weirder than I remembered,Andrew Webster,2023-04-04T15:10:36.917Z
a5eb1767-1b39-469a-a38d-ab3f139c11e2,https://www.theverge.com/2023/4/4/23669557/disney-florida-ron-desantis-investigation-campaign-election,Disney is in a land war with the state of Florida,Makena Kelly,2023-04-04T14:43:42.887Z
078bf1b3-ce85-431a-b17e-da88465e4560,https://www.theverge.com/2023/4/4/23669523/gm-apple-carplay-android-auto-ev-restrict-access,Everybody hates GM’s decision to kill Apple CarPlay and Android Auto for its EVs,Patrick George,2023-04-04T14:33:03.389Z
ef59a7c5-1f38-4538-9cea-5d610e389b78,https://www.theverge.com/23653818/spotify-shuffle-button-music-history,All mixed up,Natalie Weiner,2023-04-03T12:30:00.000Z
74e2ad1b-fe81-429b-bf0e-2bbedecf3e82,https://www.theverge.com/creators/23650385/smartphone-case-iphone-decoden-custom,The delightful excesses of smartphone maximalism,Mia Sato,2023-04-03T14:00:00.000Z
41bce8c0-0fa6-473d-a478-70736f7ad590,https://www.theverge.com/23669343/ai-clock-chatgpt-poems-rhymes-diy-project,This AI clock uses ChatGPT to generate tiny poems that tell the time,James Vincent,2023-04-04T14:01:55.352Z
718941a1-ccd8-4f55-92f2-09a3efdab651,https://www.theverge.com/2023/4/4/23668616/peloton-samsung-galaxy-watch-5-wear-os-3,Peloton machines now work with Samsung’s Wear OS smartwatches too,Victoria Song,2023-04-04T14:00:00.000Z
