id,URL,headline,author,date
36c7775d-e01d-4940-b2e3-4adf56d99c90,https://www.theverge.com/23673548/keyboard-phone-2023-features-unihertz-titan-pocket,Why I’m using a keyboard phone in 2023,Mitchell Clark,2023-04-15T13:00:00.000Z
82185a46-b6e7-431f-bc81-24b350413db9,https://www.theverge.com/23680537/kia-ev6-gt-review-ev-specs-price-photos,Kia EV6 GT review: the attainable guilt-free supercar,Tim Stevens,2023-04-14T12:00:00.000Z
f8f87686-12e7-4f1e-a15a-9e3a34de61b7,https://www.theverge.com/2023/4/15/23683846/bluesky-twitter-clone-at-protocol-favorite,Bluesky is my favorite Twitter clone yet,Jay Peters,2023-04-15T13:30:00.000Z
9a5b427e-ae11-46df-a59e-d11b76b74955,https://www.theverge.com/2023/4/14/23682385/tiktok-ban-restrict-act-bytedance-china-free-speech,Inside the US government’s fight to ban TikTok,Makena Kelly,2023-04-14T14:00:00.000Z
3760c865-a3d0-4840-bd0c-5b65dd76872b,https://www.theverge.com/23682856/renfield-review-nicolas-cage-dracula,Renfield doesn’t deserve Nicolas Cage’s Dracula,Charles Pulliam-Moore,2023-04-14T14:30:00.000Z
5043a26e-aa8e-47d2-bc0e-45d5d500262c,https://www.theverge.com/2023/4/14/23682273/plastics-air-pollution-recycling-facility-fire-richmond-indiana,The massive recycling warehouse fire is a stark reminder: plastics are a pollution nightmare,Justine Calma,2023-04-14T16:05:56.074Z
5eacbf5d-3728-48df-b5d6-264c37a1c799,https://www.theverge.com/2023/4/15/23683483/anker-soundcore-sport-x10-earbuds-xbox-wireless-controller-mario-switch-games-deal-sale,Anker’s bassy Sport X10 earbuds are on sale for less than $60 right now,Brandon Widder,2023-04-15T14:30:34.606Z
d16964e3-e856-4c80-92a8-089444f3c1d7,https://www.theverge.com/2023/4/15/23678724/makoto-shinkai-suzume-interview,Makoto Shinkai wants Suzume to build a bridge of memory between generations,Charles Pulliam-Moore,2023-04-15T14:30:00.000Z
4dc1a3c6-baa8-4082-912f-004c67fc9089,https://www.theverge.com/2023/4/14/23683633/angry-birds-rovio-sega-sell-deal,‘Angry Birds’ company is reportedly about to be sold for $1 billion... to Sega,Umar Shakir,2023-04-14T23:12:41.019Z
3471bebc-9e83-4436-8b78-a8877f405eba,https://www.theverge.com/2023/4/14/23684043/spacex-starship-faa-launch-license,SpaceX’s Starship rocket receives clearance for launch,Jay Peters,2023-04-14T22:48:47.118Z
66927908-a95f-4457-846d-e00386921e64,https://www.theverge.com/2023/4/14/23684005/elon-musk-new-ai-company-x,Elon Musk founds new AI company called X.AI,Jay Peters,2023-04-14T22:32:31.509Z
6baf6756-38fa-4539-a056-cd5c49751f4b,https://www.theverge.com/2023/4/14/23683917/apple-tv-4k-multiview-sports-baseball-soccer,Apple TV 4K is getting multiview for sports streams,Emma Roth,2023-04-14T21:55:07.031Z
153a6c8c-ed36-48e0-a378-617ba31347e1,https://www.theverge.com/23683762/macbook-air-15-m2-m3-summer-wwdc-rumor,A bigger MacBook Air may cure Apple’s slumping laptop sales,Emma Roth,2023-04-14T19:53:13.479Z
36482ffe-3cbb-4fdc-9978-2d553d473fcb,https://www.theverge.com/2023/4/14/23683741/tesla-customer-privacy-markey-blumenthal-letter-elon,Tesla blasted for ‘willful disregard’ of privacy after reports of employees sharing footage,Andrew J. Hawkins,2023-04-14T19:35:52.166Z
92b97889-ee6a-42f2-a473-e9af0793e843,https://www.theverge.com/2023/4/14/23683459/roblox-limiteds-creators-make-sell-avatar-gear-user-generated-content-ugc,Roblox creators can now make and sell limited-run avatar gear,Jay Peters,2023-04-14T18:51:24.365Z
13c9572c-44a2-4a77-80b0-61a56e64eb31,https://www.theverge.com/2023/4/14/23683489/instagram-reels-updates-editing-trending-audio-hashtags-analytics-gifts,Instagram is adding TikTok-like Reels updates for editing and discovery,Mia Sato,2023-04-14T18:01:45.820Z
7ae22518-c126-4f31-b91c-5a07bff47b7c,https://www.theverge.com/2023/4/14/23683586/microsoft-xbox-home-ui-backgrounds-feedback,Microsoft’s new Xbox Home UI is getting reworked after complaints over ‘crowded’ backgrounds,Tom Warren,2023-04-14T17:25:35.777Z
92141d11-f8a6-4b41-9db0-7766db83c4a8,https://www.theverge.com/2023/4/14/23683479/microsoft-edge-detachable-sidebar-windows-11,Microsoft Edge tests a sidebar that you can pin to your desktop,Emma Roth,2023-04-14T17:23:26.369Z
cfbef086-ff57-4899-ae02-19e0f555c411,https://www.theverge.com/2023/4/14/23682820/apple-recycled-metals-cobalt-batteries,Apple commits to using more recycled cobalt in its devices,Justine Calma,2023-04-14T16:51:15.126Z
24cc26e2-05b4-4213-a8ba-52113e7b6e41,https://www.theverge.com/2023/4/14/23683153/google-nest-wired-video-doorbell-adata-ps5-ssd-nanoleaf-elements-deal-sale,Our favorite video doorbell for most people is $50 off right now,Antonio G. Di Benedetto,2023-04-14T15:31:29.454Z
1941dc4b-e315-463a-9a2e-f170ddf97f65,https://www.theverge.com/2023/4/14/23683240/spotify-shuts-down-heardle-music-guessing-game,Spotify abandons Heardle less than a year after buying it,Emma Roth,2023-04-14T14:53:41.020Z
b3b31757-53ca-438b-9747-dcf4974242b1,https://www.theverge.com/2023/4/14/23683207/parler-shutting-down-relaunch-aquisition-announcement-conservative-social-media,Parler goes offline after being sold to a new owner,Jess Weatherbed,2023-04-14T14:36:22.916Z
a864bd60-c307-4f26-bea1-b07dd99d79b5,https://www.theverge.com/2023/4/14/23683156/sling-tv-amazon-echo-show-launch-streaming,Sling TV finally launches on the Amazon Echo Show 8 and 10,Emma Roth,2023-04-14T13:52:11.193Z
5de9471c-9571-4661-ad5e-d56a860d8a03,https://www.theverge.com/23683140/artifact-substack-notes-twitter-competitors,How two insurgents are taking on Twitter,Casey Newton,2023-04-14T13:30:00.000Z
