id,URL,headline,author,date
8ea2e44e-99eb-48e0-b470-51c40b33af9f,https://www.theverge.com/23677968/sony-cloud-gaming-playstation-now-jobs-patents,Sony is gearing up for a new cloud gaming push amid rumors of a PlayStation handheld,Sean Hollister,2023-04-11T17:40:57.493Z
d24bdbaa-5248-4986-aa69-9ac62d449dde,https://www.theverge.com/2023/4/11/23678711/loewe-pixelated-fashion-minecraft-paris-fashion-week-for-sale,This pixelated outfit could be yours for $4350,Mia Sato,2023-04-11T16:02:06.006Z
b5b193bf-f6f6-4cd2-b4dc-c2032962d338,https://www.theverge.com/23677643/nfl-sunday-ticket-2023-youtube-price-tv,NFL Sunday Ticket on YouTube starts at $249 for the 2023 season,David Pierce,2023-04-11T13:00:00.000Z
1021e1ef-32a8-4127-86a6-bf341592f8bf,https://www.theverge.com/2023/4/11/23678610/ikea-interior-design-service-expansion,Ikea’s virtual interior design service brings in a pro to pick out your new furniture,Umar Shakir,2023-04-11T17:36:26.037Z
9343f0d9-363b-4412-87c3-aaaf8e73b520,https://www.theverge.com/23677044/sokpop-collective-100-indie-games-patreon,After 100 games indie collective Sokpop wants to make 100 more,Jay Castello,2023-04-11T13:30:00.000Z
2ee0d4d6-0e53-43c6-b359-84c1e579f593,https://www.theverge.com/2023/4/11/23678849/warner-bros-discovery-max-combo-announcement-date,Warner Bros. Discovery’s $15.99-ish ‘Max’ combo will be revealed tomorrow,Emma Roth,2023-04-11T17:50:55.055Z
df7b1830-b005-4fbb-9c7d-11e75c44cf5e,https://www.theverge.com/2023/4/11/23679297/nypd-robot-dog-spot-surveillance-boston-dynamics,The NYPD is bringing back its robot dog,Emma Roth,2023-04-11T22:18:34.885Z
ffde0c02-ee3d-4480-87da-59bb9bd25f9f,https://www.theverge.com/2023/4/11/23679320/succession-connor-roy-alan-ruck,Connor Roy is the real heart of Succession,Elizabeth Lopatto,2023-04-11T21:25:38.144Z
95232c6c-f2ee-464c-bdb5-bc55b9340ad5,https://www.theverge.com/2023/4/11/23679366/baby-shark-pinkfong-podcast-apple-nick-cannon-amp-bbc-twitter-musk,‘Baby Shark’ gets a podcast deal,Ariel Shapiro,2023-04-11T21:00:00.000Z
f880c0ad-516f-4f43-aac6-580f43d489dd,https://www.theverge.com/2023/4/11/23679064/lofi-girl-new-synthwave-livestream-person-dog,Lofi Girl’s new synthwave livestream features a new person — and their dog,Jay Peters,2023-04-11T19:00:00.000Z
2ede3c76-c160-4a59-99d7-85403fc8e61d,https://www.theverge.com/2023/4/11/23678871/fords-oakville-factory-canada-ev-transform,Ford’s Oakville plant in Canada will start making EVs in 2024,Andrew J. Hawkins,2023-04-11T16:10:34.290Z
ed985fc0-3928-45f2-96e1-ca36b1f81bef,https://www.theverge.com/2023/4/11/23678160/google-tv-live-guide-fast-channels-tubi-plex-announced,Google TV’s live guide is getting crammed full of over 800 free channels,Chris Welch,2023-04-11T16:00:00.000Z
bf35c8fd-b4d6-4e9b-ac50-27a57ad848d9,https://www.theverge.com/23678830/the-mother-netflix-jennifer-lopez-trailer,Jennifer Lopez is a reformed assassin in the trailer for The Mother,Alex Cranz,2023-04-11T15:51:42.380Z
567ac981-c6ba-4ae0-b840-b1d539cec5d9,https://www.theverge.com/2023/4/11/23678538/ftc-amazon-supplement-seller-fine-online-reviews,FTC cracks down on Amazon ‘review hijacking’ with $600000 fine,Emma Roth,2023-04-11T15:09:41.950Z
44fd320a-ded9-41c6-ac4e-2330e210428c,https://www.theverge.com/2023/4/11/23678679/uber-ebike-battery-fire-buy-back-nyc-delivery,Uber will fund an e-bike buy-back program to help combat battery fires,Andrew J. Hawkins,2023-04-11T15:00:22.499Z
ea2e273f-6d61-4581-866b-05d47de2a4c1,https://www.theverge.com/2023/4/11/23677946/substack-notes-twitter-throttled-blocked-links,Substack launches its Twitter-like Notes just days after Twitter throttled Substack links,Jay Peters,2023-04-11T15:00:00.000Z
6c93f4d5-4737-4da1-baa7-2fa64df9eb34,https://www.theverge.com/2023/4/11/23678609/dreams-live-support-ps4-media-molecule,Support for PS4 game creation tool Dreams is ending in September,Ash Parrish,2023-04-11T14:56:53.184Z
0b5d93ae-cd24-4f39-8187-170c0edbeed0,https://www.theverge.com/2023/4/5/23668320/amd-ryzen-7-7800x3d-review-cpu-processor-benchmark-test,AMD Ryzen 7 7800X3D: your next gaming CPU,Tom Warren,2023-04-11T14:45:51.439Z
d1213031-f47e-405f-9327-711a09d30f5c,https://www.theverge.com/2023/4/11/23678689/microsoft-pc-game-pass-40-new-countries-launch,Microsoft’s PC Game Pass launches in 40 new countries,Tom Warren,2023-04-11T14:30:15.377Z
9cf0a340-b6e2-4d85-8079-abecda16f675,https://www.theverge.com/2023/4/11/23677217/talk-to-me-trailer-a24,Talk to Me’s first trailer is a demonic dare,Andrew Webster,2023-04-11T13:44:16.035Z
f1d62d91-cc6e-4581-b8ab-c5dd19a5be60,https://www.theverge.com/2023/4/11/23677081/belkin-boostcharge-pro-magsafe-samsung-galaxy-z-flip-4-hisense-tv-deal-sale,Belkin’s 2-in-1 MagSafe charger has hit a new all-time low price,Sheena Vasani,2023-04-11T13:22:52.295Z
4d48988d-94f5-48e4-a986-bdb212473c43,https://www.theverge.com/2023/4/11/23678603/nintendo-live-2023-september-seattle,E3 is canceled but Nintendo Live is coming to the US in September,Emma Roth,2023-04-11T13:21:26.486Z
