id,URL,headline,author,date
10c395b3-a03b-40e2-8fd9-a9da6099be25,https://www.theverge.com/2023/4/13/23682376/suicide-squad-kill-the-justice-league-delayed-february-2024,Suicide Squad kills another release date,Ash Parrish,2023-04-13T20:25:20.386Z
eabbec49-bdfe-4bee-90cf-013ce7929d6d,https://www.theverge.com/23680785/retro-gaming-atari-maplestory-blockchain,Why classic gaming names like Atari and MapleStory are still going in on the blockchain,Shannon Liao,2023-04-13T16:00:00.000Z
d0faf362-02ad-4b8e-a3ea-0b95c8561a3a,https://www.theverge.com/2023/4/13/23682345/google-chat-new-look-material-3-design,Google Chat is getting a new look to match Docs Sheets and Gmail,Emma Roth,2023-04-13T19:48:58.826Z
56bbcaf5-4ae6-421b-a5ef-bd53ba5d2728,https://www.theverge.com/2023/4/13/23682184/twitter-super-follows-subscriptions-rebranding,Twitter is rebranding Super Follows to Subscriptions,Jay Peters,2023-04-13T18:05:10.074Z
1b6f235c-4599-4f99-8522-c69aa61bdce0,https://www.theverge.com/2023/4/13/23681796/amazon-ai-coding-assistant-codewhisperer-microsoft,Amazon offers free access to its AI coding assistant to undercut Microsoft,Emma Roth,2023-04-13T17:51:08.265Z
b2879938-4dab-453e-ab04-56403486faf9,https://www.theverge.com/23681825/the-legend-of-zelda-tears-of-the-kingdom-mystery,Tears of the Kingdom is still shrouded in mystery and that’s just the way I like it,Jay Peters,2023-04-13T16:00:00.000Z
ff0f82d5-2751-4d97-9f65-d8a2724d1496,https://www.theverge.com/23030210/screenshots-windows-11-how-to,How to take screenshots on your Windows 11 PC,Barbara Krasnoff,2023-04-13T15:15:18.254Z
2d1773a7-fa55-41f1-af0d-6da18310102a,https://www.theverge.com/2023/4/13/23681770/arkansas-social-media-bill-restricts-minors-parental-consent,New Arkansas bill to keep minors off social media exempts most social media platforms,Jess Weatherbed,2023-04-13T15:15:10.757Z
94c0bf06-e3fe-4f64-9717-46869a763eb4,https://www.theverge.com/2023/4/13/23681505/microsoft-hololens-2-windows-11-update-release-date,Microsoft’s HoloLens 2 headset is getting a Windows 11 upgrade,Tom Warren,2023-04-13T15:00:00.000Z
804f57c1-b413-40f8-a9d5-09bed2ff3bfc,https://www.theverge.com/2023/4/13/23681493/microsoft-bing-ios-integration-swiftkey-ios-android-availability,You can now talk to Microsoft’s Bing chatbot from your keyboard in iOS with SwiftKey,James Vincent,2023-04-13T15:00:00.000Z
6b638e17-d27a-4139-9aef-53a9d32f8307,https://www.theverge.com/2023/4/13/23679677/ubisoft-plus-xbox-launch,Ubisoft Plus is finally launching on Xbox but it will have fewer games than on PC,Jay Peters,2023-04-13T15:00:00.000Z
bbe3fee0-48d5-4bd4-886e-2db0ef8cd481,https://www.theverge.com/2023/4/13/23681738/asus-rog-phone-7-ultimate-price-release-date-specs-features-gaming-cooling,Asus’ latest ROG gaming phones are faster cooler and louder,Jon Porter,2023-04-13T14:48:58.132Z
2eafdeb7-3bf5-48e3-880e-91e6a553111f,https://www.theverge.com/2023/4/13/23680631/tears-of-the-kingdom-final-trailer-nintendo,Zelda: Tears of the Kingdom’s final trailer has open skies and lots of drama,Ash Parrish,2023-04-13T14:09:55.225Z
e0c2c263-40f2-4555-a8db-e05125d48de9,https://www.theverge.com/2023/4/13/23680284/apple-homepod-mini-microsoft-surface-laptop-5-magic-keyboard-philips-hue-deal-sale,Apple’s colorful HomePod Mini is down to one of its best prices to date,Sheena Vasani,2023-04-13T14:05:57.365Z
5db30cdd-b9e4-4f39-99e6-d600c13d0620,https://www.theverge.com/23678453/nvidia-rtx-4070-review-gpu-graphics-card-benchmark-test,Nvidia RTX 4070 review: a $600 RTX 3080 — kind of,Tom Warren,2023-04-13T14:00:00.000Z
