id,URL,headline,author,date
c38a59ab-872f-4bf9-9ded-ad82effba49e,https://www.theverge.com/23660809/wordle-new-york-times-interview-zoe-bell-gdc-2023,How Wordle lives on at The New York Times,Shannon Liao,2023-03-29T17:00:00.000Z
bca037fd-d074-4f14-9f01-db9e18bafeb0,https://www.theverge.com/23658631/kitchen-cooking-coffee-gadgets-favorite-tech,The Verge’s 13 favorite kitchen tools,Verge Staff,2023-03-29T13:30:00.000Z
e39b4ee4-b099-4d24-9c5b-62e27a4ba5ef,https://www.theverge.com/2023/3/29/23661826/disney-fired-isaac-perlmutter-marvel,Disney just laid off the guy it bought Marvel from... but that’s probably a good thing,Emma Roth,2023-03-29T18:33:20.002Z
c57e5b14-7189-4d35-8439-71d127df2ff1,https://www.theverge.com/2023/3/29/23637956/apple-wwdc-2023-event-date-vr-headset-mac-pro,Apple’s WWDC 2023 kicks off on June 5th,Mitchell Clark,2023-03-29T17:06:33.823Z
a715924c-14dd-4787-b633-8d20907f6979,https://www.theverge.com/2023/3/29/23661484/lamborghini-revuelto-plug-in-hybrid-aventador,Lamborghini’s first plug-in hypercar is the Aventador-replacing Revuelto,Andrew J. Hawkins,2023-03-29T14:31:18.389Z
66d97c7e-ff9e-47c7-8d62-b0214aa390da,https://www.theverge.com/2023/3/29/23661352/last-of-us-part-i-pc-launch-bugs-issues,The Last of Us on PC is a rare disappointing PlayStation port at launch,Tom Warren,2023-03-29T11:18:25.189Z
ab3c043c-d72c-4937-9a06-f591ae69ee60,https://www.theverge.com/2023/3/29/23662621/google-bard-chatgpt-sharegpt-training-denies,Google denies Bard was trained with ChatGPT data,Sean Hollister,2023-03-30T02:10:47.856Z
32d0f386-1d67-48d2-84db-4a982b797925,https://www.theverge.com/2023/3/29/23662548/netflix-iphone-controller-games-code-test,Netflix might let you use an iPhone to control games on your TV,Jay Peters,2023-03-30T00:44:49.311Z
91d937e2-986b-4432-b981-d898a71e2611,https://www.theverge.com/2023/3/29/23662476/microsoft-bing-chatbot-ads-revenue-sharing,Microsoft’s Bing chatbot is getting ads,Jay Peters,2023-03-30T00:02:01.372Z
e037ed8e-c34a-4820-a3f2-1c0ccf2b6162,https://www.theverge.com/2023/3/29/23662293/fortnite-battle-royale-player-count-discover,Fortnite now shows how many people are playing Battle Royale — and every other island,Jay Peters,2023-03-29T22:27:45.182Z
7077ee58-d123-44ec-bc03-785d631599a6,https://www.theverge.com/23660625/gmail-inbox-unsubscribe-refresh-delete-reject,We need Eternal Sunshine of the Spotless Mind for Gmail,Allison Johnson,2023-03-29T14:00:00.000Z
a566f143-7a4b-409d-9e39-cbd37b0c2074,https://www.theverge.com/2023/3/29/23662326/google-fi-iphone-5g-available-ios-16-4,iPhone users on Google Fi can finally use 5G,Mitchell Clark,2023-03-29T22:17:33.978Z
5f9097a6-f799-4dd8-96f4-0aeed429b8a9,https://www.theverge.com/2023/3/29/23662367/tiktok-ban-rand-paul-josh-hawley-bytedance-bowman-restrict-act,Sen. Rand Paul becomes latest lawmaker opposing TikTok ban,Makena Kelly,2023-03-29T22:00:40.989Z
