id,URL,headline,author,date
5bd3e3c2-9b00-4a1c-b4d6-8683d54efae6,https://www.theverge.com/23669728/apple-lisa-macintosh-ui-design-history,The Apple Lisa was a design revolution — and it still feels like one today,Adi Robertson,2023-04-06T14:00:00.000Z
c24082b1-63e7-4bdc-9b82-32994ea9c0e4,https://www.theverge.com/23670169/logout-button-ui-websites-design-ui-interface,The impossibility of logging off,Terry Nguyen,2023-04-06T12:30:00.000Z
327a296e-5da0-42cc-9c50-346c17006341,https://www.theverge.com/2023/4/6/23672991/defi-treasury-report-money-laundering,Is it just me or is the Treasury Department firing warning shots at DeFi?,Elizabeth Lopatto,2023-04-06T19:10:00.222Z
e13bb332-d66e-460b-8433-58418f2ae64b,https://www.theverge.com/2023/4/6/23673043/twitter-substack-embeds-bots-tools-api,Twitter cuts off Substack embeds and starts suspending bots,Mitchell Clark,2023-04-06T21:14:38.301Z
f351e651-357a-48ac-aa36-3db2def77820,https://www.theverge.com/2023/4/6/23672760/tesla-employees-share-vehicle-recordings-privacy,Tesla employees reportedly passed around personal videos from owners’ cars,Emma Roth,2023-04-06T18:34:03.052Z
d2c648f2-8689-4dbd-961c-5835b55c4bb2,https://www.theverge.com/2023/4/6/23669582/american-climate-tech-company-colorado-global-thermostat-direct-air-capture,Why this new plant is capturing carbon dioxide just to let it back out again,Justine Calma,2023-04-06T20:07:42.655Z
2ef2590c-bf0f-48f7-9eba-3fde7203d3a7,https://www.theverge.com/2023/4/6/23673462/google-webgpu-chrome-113-api-machine-learning,Google is rolling out WebGPU tech for next-gen gaming in your browser,Mitchell Clark,2023-04-06T23:49:08.351Z
6d591661-057a-4e92-9fc0-874197c1f837,https://www.theverge.com/2023/4/6/23673372/apple-india-retail-store-mumbai-bkc,Apple’s first retail store in India is opening soon,Jay Peters,2023-04-06T22:15:56.131Z
29e3de74-a6e2-463a-b613-484277a24d6b,https://www.theverge.com/2023/4/6/23671956/amazon-kindle-paperwhite-fire-tv-stick-4k-max-echo-dot-fifth-gen-spring-sale-deal,Amazon is discounting Kindles speakers and more during its spring sales event,Sheena Vasani,2023-04-06T21:56:14.471Z
c2532454-49be-4745-b298-14427ccfa9da,https://www.theverge.com/2023/4/6/23672763/walmart-electric-vehicle-stations-nationwide-ev-charging-network,Walmart’s preparing to build its own coast-to-coast EV charging network,Umar Shakir,2023-04-06T20:46:25.313Z
23d065fb-fa4b-4dbb-a7aa-908f62fbaf8b,https://www.theverge.com/21289209/best-apple-watch-deals,Here are the best Apple Watch deals right now,Brandon Widder,2023-04-06T19:25:58.837Z
d466bb03-34a7-4f2c-a24e-9caf1b98a31a,https://www.theverge.com/23650699/poop-emoji-law-judges-unicode,The poop emoji: a legal history,Sarah Jeong,2023-04-06T13:00:00.000Z
2cf6249d-0421-48de-8db2-4e75c4d6c9db,https://www.theverge.com/2023/4/6/23672862/microsoft-image-creator-edge-sidebar-dall-e-ai-generator,Microsoft’s rolling out Edge’s AI image generator to everyone,Mitchell Clark,2023-04-06T18:43:37.985Z
2437a00d-989b-4b61-a34b-cb16f7615d5f,https://www.theverge.com/2023/4/6/23672848/disney-chief-brand-officer-asad-ayaz,Disney creates new executive role to oversee everything about its brand,Jay Peters,2023-04-06T18:19:57.963Z
d41d1522-081a-481e-b79c-473763f0bcb8,https://www.theverge.com/2023/4/6/23672782/overwatch-2-season-four-trailer-liveweaver-pride-event,Overwatch 2 season 4 trailer got me right in the feels,Ash Parrish,2023-04-06T18:01:00.000Z
b1447b9b-ea63-485d-8391-e85125e137c2,https://www.theverge.com/2023/4/6/23672354/whitefox-eclipse-wireless-mechanical-keyboard-kickstarter,A classic keyboard returns as the hot-swappable wireless WhiteFox Eclipse,Jon Porter,2023-04-06T17:00:00.000Z
fe26086a-b560-4686-89ea-46f209322087,https://www.theverge.com/22912942/best-nintendo-switch-controllers-cases-chargers-headsets-accessories,Here are some must-have accessories for your Nintendo Switch,Alice Newcome-Beill,2023-04-06T16:37:38.981Z
2b5552c1-3942-4acf-8869-d8f929b65806,https://www.theverge.com/2023/4/6/23672441/meta-facebook-games-messenger-video-calls,Meta adds 14 free games you can play over video calls inside Messenger,Umar Shakir,2023-04-06T15:47:11.897Z
cac523b9-ac0d-45fd-b735-19f3845a5299,https://www.theverge.com/23663451/vr-meta-quest-pro-aftercare,My bad VR trip,Sara M. Watson,2023-04-05T14:00:00.000Z
8b50e802-62fc-450e-8095-f886bcd4ebde,https://www.theverge.com/2023/4/6/23672572/t-mobile-mlb-tv-free-2028,T-Mobile will provide free MLB.TV to customers through 2028,Emma Roth,2023-04-06T15:41:19.230Z
b6051884-4888-4be9-a158-5f07372f6a2e,https://www.theverge.com/2023/4/6/23672363/microsoft-windows-365-frontline-lg-tv-integration-features,Microsoft’s Windows 365 Cloud PCs get more flexible LG TV integration and more,Tom Warren,2023-04-06T15:00:00.000Z
5dacc7fa-e2c3-4c70-b7e6-01908e23c58e,https://www.theverge.com/2023/4/6/23672001/discord-soundboard-nitro-super-emoji-reactions-themes-avatar-decorations,Discord is launching an in-app soundboard,Jay Peters,2023-04-06T15:00:00.000Z
